,PRICE , TIME 
1287,2541.5,11:58:29
1288,2541.5,11:58:34
1289,2541.5,11:58:40
1290,2541.5,11:58:45
1291,2541.5,11:58:50
1292,2541.5,11:58:56
1293,2541.5,11:59:01
1294,2543.5,11:59:06
1295,2538.2,11:59:11
1296,2538.2,11:59:17
1297,2538.2,11:59:22
1298,2538.2,11:59:27
1299,2538.2,11:59:32
1300,2538.2,11:59:38
1301,2536.0,11:59:43
1302,2536.0,11:59:48
1303,2538.2,11:59:53
1304,2538.2,11:59:58
1305,2538.2,12:00:04
1306,2538.2,12:00:09
1307,2536.0,12:00:14
1308,2538.2,12:00:20
1309,2538.2,12:00:25
1310,2536.0,12:00:30
1311,2536.0,12:00:35
1312,2538.2,12:00:40
1313,2538.2,12:00:46
1314,2535.3,12:00:51
1315,2535.3,12:00:56
1316,2535.3,12:01:01
1317,2535.3,12:01:06
1318,2535.3,12:01:12
1319,2535.3,12:01:17
1320,2535.3,12:01:22
1321,2535.3,12:01:27
1322,2535.3,12:01:32
1323,2535.3,12:01:38
1324,2535.3,12:01:43
1325,2535.3,12:01:48
1326,2535.3,12:01:54
1327,2535.3,12:01:59
1328,2535.3,12:02:04
1329,2535.3,12:02:09
1330,2535.3,12:02:14
1331,2535.3,12:02:20
1332,2535.3,12:02:25
1333,2535.3,12:02:30
1334,2535.3,12:02:36
1335,2535.3,12:02:41
1336,2535.3,12:02:47
1337,2534.3,12:02:52
1338,2534.3,12:02:57
1339,2534.3,12:03:02
1340,2534.3,12:03:08
1341,2534.3,12:03:13
1342,2534.3,12:03:19
1343,2534.3,12:03:25
1344,2534.3,12:03:30
1345,2534.3,12:03:36
1346,2534.3,12:03:41
1347,2534.3,12:03:46
1348,2534.3,12:03:52
1349,2534.3,12:03:57
1350,2534.3,12:04:04
1351,2534.3,12:04:09
1352,2534.3,12:04:14
1353,2534.3,12:04:19
1354,2534.3,12:04:24
1355,2534.3,12:04:31
1356,2534.3,12:04:36
1357,2534.3,12:04:41
1358,2534.0,12:04:46
1359,2534.0,12:04:51
1360,2534.0,12:04:57
1361,2534.0,12:05:02
1362,2534.0,12:05:07
1363,2534.0,12:05:12
1364,2534.0,12:05:17
1365,2534.0,12:05:23
1366,2534.0,12:05:28
1367,2534.0,12:05:34
1368,2534.0,12:05:39
1369,2534.0,12:05:45
1370,2534.0,12:05:50
1371,2534.0,12:05:55
1372,2534.0,12:06:00
1373,2534.0,12:06:05
1374,2534.0,12:06:11
1375,2534.0,12:06:16
1376,2534.0,12:06:21
1377,2534.0,12:06:26
1378,2534.0,12:06:31
1379,2534.0,12:06:37
1380,2540.0,12:06:42
1381,2540.0,12:06:47
1382,2540.0,12:06:52
1383,2540.0,12:06:57
1384,2540.0,12:07:03
1385,2540.0,12:07:08
1386,2540.0,12:07:13
1387,2540.0,12:07:18
1388,2540.0,12:07:23
1389,2540.0,12:07:29
1390,2540.0,12:07:34
1391,2540.0,12:07:39
1392,2540.0,12:07:44
1393,2540.0,12:07:50
1394,2540.0,12:07:55
1395,2540.0,12:08:00
1396,2540.0,12:08:05
1397,2540.0,12:08:11
1398,2540.0,12:08:16
1399,2540.0,12:08:21
1400,2540.0,12:08:26
1401,2537.75,12:08:31
1402,2537.75,12:08:37
1403,2537.75,12:08:42
1404,2537.75,12:08:47
1405,2537.75,12:08:52
1406,2537.75,12:08:57
1407,2537.75,12:09:03
1408,2537.75,12:09:08
1409,2537.75,12:09:13
1410,2537.75,12:09:18
1411,2537.75,12:09:23
1412,2537.75,12:09:29
1413,2537.75,12:09:34
1414,2537.75,12:09:39
1415,2537.75,12:09:44
1416,2537.75,12:09:49
1417,2537.75,12:09:55
1418,2537.75,12:10:00
1419,2537.75,12:10:05
1420,2537.75,12:10:10
1421,2537.75,12:10:15
1422,2537.75,12:10:21
1423,2537.75,12:10:26
1424,2536.55,12:10:31
1425,2536.55,12:10:37
1426,2536.55,12:10:43
1427,2536.55,12:10:48
1428,2536.55,12:10:53
1429,2536.55,12:10:58
1430,2536.55,12:11:04
1431,2536.55,12:11:09
1432,2536.55,12:11:16
1433,2536.55,12:11:21
1434,2536.55,12:11:26
1435,2536.55,12:11:32
1436,2536.55,12:11:37
1437,2536.55,12:11:42
1438,2536.55,12:11:47
1439,2536.55,12:11:54
1440,2536.55,12:12:00
1441,2534.75,12:12:05
1442,2534.75,12:12:10
1443,2539.8,12:12:15
1444,2539.8,12:12:21
1445,2539.8,12:12:27
1446,2539.8,12:12:32
1447,2537.4,12:12:38
1448,2537.4,12:12:43
1449,2537.4,12:12:48
1450,2537.4,12:12:53
1451,2537.4,12:12:58
1452,2537.4,12:13:04
1453,2537.4,12:13:09
1454,2537.4,12:13:14
1455,2537.4,12:13:19
1456,2537.4,12:13:25
1457,2537.4,12:13:31
1458,2537.4,12:13:36
1459,2537.4,12:13:41
1460,2537.4,12:13:46
1461,2539.8,12:13:51
1462,2539.8,12:13:57
1463,2537.4,12:14:02
1464,2539.0,12:14:07
1465,2539.0,12:14:13
1466,2539.0,12:14:18
1467,2539.0,12:14:23
1468,2539.0,12:14:28
1469,2539.0,12:14:34
1470,2539.0,12:14:39
1471,2539.0,12:14:44
1472,2539.0,12:14:49
1473,2539.0,12:14:55
1474,2539.0,12:15:00
1475,2539.0,12:15:05
1476,2539.0,12:15:10
1477,2539.0,12:15:15
1478,2539.0,12:15:21
1479,2539.0,12:15:26
1480,2539.0,12:15:31
1481,2539.0,12:15:36
1482,2539.0,12:15:41
1483,2539.0,12:15:47
1484,2539.0,12:15:52
1485,2541.0,12:15:57
1486,2541.0,12:16:02
1487,2541.0,12:16:07
1488,2541.0,12:16:13
1489,2541.0,12:16:18
1490,2541.0,12:16:23
1491,2541.0,12:16:28
1492,2541.0,12:16:33
1493,2541.0,12:16:39
1494,2541.0,12:16:44
1495,2541.0,12:16:49
1496,2541.0,12:16:54
1497,2541.0,12:16:59
1498,2541.0,12:17:05
1499,2541.0,12:17:10
1500,2541.0,12:17:15
1501,2541.0,12:17:20
1502,2541.0,12:17:25
1503,2541.0,12:17:31
1504,2541.45,12:17:36
1505,2541.45,12:17:41
1506,2541.45,12:17:46
1507,2541.45,12:17:51
1508,2541.45,12:17:57
1509,2541.45,12:18:02
1510,2541.45,12:18:07
1511,2541.45,12:18:12
1512,2541.45,12:18:17
1513,2541.45,12:18:22
1514,2541.45,12:18:28
1515,2541.45,12:18:33
1516,2540.65,12:18:38
1517,2540.65,12:18:43
1518,2540.65,12:18:49
1519,2540.65,12:18:54
1520,2540.65,12:19:00
1521,2540.65,12:19:05
1522,2540.65,12:19:10
1523,2540.65,12:19:15
1524,2540.65,12:19:21
1525,2540.65,12:19:26
1526,2540.65,12:19:31
1527,2540.65,12:19:36
1528,2540.65,12:19:41
1529,2540.65,12:19:47
1530,2540.65,12:19:52
1531,2540.65,12:19:57
1532,2540.65,12:20:02
1533,2540.65,12:20:07
1534,2540.65,12:20:13
1535,2540.65,12:20:18
1536,2540.65,12:20:23
1537,2540.65,12:20:29
1538,2540.65,12:20:34
1539,2540.8,12:20:40
1540,2540.8,12:20:46
1541,2540.8,12:20:51
1542,2540.8,12:20:56
1543,2540.8,12:21:01
1544,2540.8,12:21:07
1545,2540.8,12:21:12
1546,2540.8,12:21:17
1547,2540.8,12:21:22
1548,2540.8,12:21:28
1549,2540.8,12:21:33
1550,2540.8,12:21:38
1551,2541.95,12:21:43
1552,2541.95,12:21:48
1553,2540.8,12:21:54
1554,2540.8,12:21:59
1555,2540.8,12:22:04
1556,2540.8,12:22:10
1557,2540.8,12:22:15
1558,2540.8,12:22:20
1559,2540.8,12:22:25
1560,2540.5,12:22:31
1561,2540.5,12:22:36
1562,2540.5,12:22:41
1563,2540.5,12:22:46
1564,2540.5,12:22:51
1565,2540.5,12:22:57
1566,2540.5,12:23:02
1567,2540.5,12:23:07
1568,2540.5,12:23:12
1569,2540.5,12:23:17
1570,2540.5,12:23:23
1571,2540.5,12:23:28
1572,2540.5,12:23:33
1573,2540.5,12:23:38
1574,2540.5,12:23:44
1575,2540.5,12:23:49
1576,2540.5,12:23:54
1577,2540.5,12:23:59
1578,2540.5,12:24:04
1579,2540.5,12:24:09
1580,2540.5,12:24:15
1581,2540.5,12:24:20
1582,2540.5,12:24:25
1583,2530.6,12:24:30
1584,2530.6,12:24:35
1585,2530.6,12:24:41
1586,2530.6,12:24:46
1587,2530.6,12:24:51
1588,2530.6,12:24:57
1589,2530.6,12:25:02
1590,2530.6,12:25:07
1591,2530.6,12:25:12
1592,2530.6,12:25:17
1593,2530.6,12:25:23
1594,2530.6,12:25:28
1595,2530.6,12:25:33
1596,2530.6,12:25:38
1597,2530.6,12:25:44
1598,2530.6,12:25:49
1599,2530.6,12:25:55
1600,2530.6,12:26:00
1601,2530.6,12:26:05
1602,2530.6,12:26:10
1603,2530.6,12:26:16
1604,2530.6,12:26:21
1605,2529.0,12:26:27
1606,2529.0,12:26:32
1607,2529.0,12:26:37
1608,2529.0,12:26:42
1609,2529.0,12:26:48
1610,2529.0,12:26:53
1611,2529.0,12:26:58
1612,2529.0,12:27:04
1613,2529.0,12:27:09
1614,2529.0,12:27:14
1615,2529.0,12:27:20
1616,2529.0,12:27:25
1617,2529.0,12:27:30
1618,2529.0,12:27:35
1619,2529.0,12:27:40
1620,2529.0,12:27:45
1621,2529.0,12:27:51
1622,2529.0,12:27:56
1623,2529.0,12:28:01
1624,2529.0,12:28:06
1625,2529.0,12:28:11
1626,2526.15,12:28:17
1627,2526.15,12:28:22
1628,2526.15,12:28:27
1629,2526.15,12:28:32
1630,2526.15,12:28:38
1631,2526.15,12:28:43
1632,2526.15,12:28:48
1633,2526.15,12:28:53
1634,2526.15,12:28:59
1635,2526.15,12:29:04
1636,2526.15,12:29:09
1637,2526.15,12:29:14
1638,2526.15,12:29:19
1639,2526.15,12:29:24
1640,2526.15,12:29:30
1641,2526.15,12:29:35
1642,2526.15,12:29:40
1643,2526.15,12:29:45
1644,2526.15,12:29:51
1645,2526.15,12:29:56
1646,2526.15,12:30:01
1647,2526.15,12:30:06
1648,2526.15,12:30:11
1649,2526.15,12:30:17
1650,2531.8,12:30:22
1651,2531.8,12:30:27
1652,2531.8,12:30:32
1653,2531.8,12:30:38
1654,2531.8,12:30:43
1655,2531.8,12:30:48
1656,2531.8,12:30:53
1657,2531.8,12:30:58
1658,2531.8,12:31:03
1659,2531.8,12:31:09
1660,2531.8,12:31:14
1661,2531.8,12:31:19
1662,2531.8,12:31:24
1663,2531.8,12:31:29
1664,2531.8,12:31:35
1665,2531.8,12:31:40
1666,2531.8,12:31:45
1667,2531.8,12:31:50
1668,2531.8,12:31:55
1669,2531.8,12:32:01
1670,2531.8,12:32:06
1671,2531.8,12:32:11
1672,2534.9,12:32:16
1673,2534.9,12:32:21
1674,2534.9,12:32:27
1675,2534.9,12:32:32
1676,2534.9,12:32:37
1677,2534.9,12:32:42
1678,2534.9,12:32:47
1679,2534.9,12:32:53
1680,2534.9,12:32:58
1681,2534.9,12:33:03
1682,2534.9,12:33:08
1683,2534.9,12:33:13
1684,2534.9,12:33:19
1685,2534.9,12:33:24
1686,2534.9,12:33:29
1687,2534.9,12:33:34
1688,2534.9,12:33:39
1689,2534.9,12:33:45
1690,2534.9,12:33:50
1691,2534.9,12:33:56
1692,2535.2,12:34:01
1693,2535.2,12:34:06
1694,2534.9,12:34:11
1695,2535.2,12:34:16
1696,2535.2,12:34:22
1697,2535.2,12:34:27
1698,2535.2,12:34:32
1699,2535.2,12:34:37
1700,2535.2,12:34:42
1701,2535.2,12:34:48
1702,2535.2,12:34:53
1703,2535.2,12:34:58
1704,2535.2,12:35:03
1705,2535.2,12:35:08
1706,2535.2,12:35:14
1707,2535.2,12:35:19
1708,2535.2,12:35:24
1709,2535.2,12:35:29
1710,2535.2,12:35:34
1711,2535.2,12:35:40
1712,2535.2,12:35:45
1713,2533.35,12:35:50
1714,2534.55,12:35:55
1715,2534.55,12:36:00
1716,2534.85,12:36:06
1717,2534.85,12:36:11
1718,2534.85,12:36:16
1719,2534.85,12:36:21
1720,2534.85,12:36:26
1721,2534.85,12:36:32
1722,2534.85,12:36:37
1723,2534.85,12:36:42
1724,2534.85,12:36:47
1725,2534.85,12:36:52
1726,2534.85,12:36:58
1727,2534.85,12:37:03
1728,2534.85,12:37:08
1729,2534.85,12:37:13
1730,2534.85,12:37:18
1731,2534.85,12:37:24
1732,2534.85,12:37:29
1733,2534.85,12:37:35
1734,2534.85,12:37:40
1735,2534.85,12:37:46
1736,2534.85,12:37:51
1737,2534.85,12:37:56
1738,2534.85,12:38:01
1739,2539.85,12:38:06
1740,2539.85,12:38:12
1741,2539.85,12:38:17
1742,2539.85,12:38:22
1743,2539.85,12:38:27
1744,2539.85,12:38:32
1745,2539.85,12:38:38
1746,2539.85,12:38:43
1747,2539.85,12:38:48
1748,2539.0,12:38:53
1749,2539.85,12:38:58
1750,2539.85,12:39:04
1751,2539.85,12:39:09
1752,2539.85,12:39:14
1753,2539.0,12:39:19
1754,2539.0,12:39:24
1755,2539.0,12:39:30
1756,2539.85,12:39:35
1757,2539.85,12:39:40
1758,2539.0,12:39:45
1759,2539.85,12:39:50
1760,2535.8,12:39:56
1761,2535.8,12:40:01
1762,2535.8,12:40:06
1763,2535.8,12:40:12
1764,2535.8,12:40:17
1765,2535.8,12:40:22
1766,2535.8,12:40:27
1767,2535.8,12:40:32
1768,2535.8,12:40:38
1769,2535.8,12:40:43
1770,2535.8,12:40:48
1771,2535.8,12:40:53
1772,2535.8,12:40:58
1773,2535.8,12:41:04
1774,2535.8,12:41:09
1775,2535.8,12:41:14
1776,2535.8,12:41:19
1777,2535.8,12:41:25
1778,2535.8,12:41:30
1779,2535.8,12:41:35
1780,2535.8,12:41:40
1781,2535.8,12:41:46
1782,2537.4,12:41:51
1783,2537.4,12:41:56
1784,2537.4,12:42:01
1785,2537.4,12:42:06
1786,2537.4,12:42:12
1787,2537.4,12:42:17
1788,2537.4,12:42:22
1789,2537.4,12:42:27
1790,2537.4,12:42:32
1791,2537.4,12:42:38
1792,2537.4,12:42:43
1793,2537.4,12:42:48
1794,2537.4,12:42:53
1795,2537.4,12:42:59
1796,2537.4,12:43:04
1797,2537.4,12:43:09
1798,2537.4,12:43:14
1799,2537.4,12:43:19
1800,2537.4,12:43:24
1801,2537.4,12:43:30
1802,2537.4,12:43:35
1803,2537.4,12:43:40
1804,2531.75,12:43:45
1805,2531.75,12:43:50
1806,2531.75,12:43:56
1807,2531.75,12:44:01
1808,2531.75,12:44:06
1809,2531.75,12:44:11
1810,2531.75,12:44:16
1811,2531.75,12:44:23
1812,2531.75,12:44:28
1813,2531.75,12:44:33
1814,2531.8,12:44:38
1815,2531.8,12:44:43
1816,2531.8,12:44:49
1817,2531.8,12:44:54
1818,2531.75,12:44:59
1819,2531.75,12:45:04
1820,2531.75,12:45:09
1821,2531.8,12:45:15
1822,2531.8,12:45:20
1823,2531.8,12:45:25
1824,2531.75,12:45:30
1825,2531.8,12:45:36
1826,2531.8,12:45:41
1827,2531.8,12:45:46
1828,2532.05,12:45:51
1829,2532.05,12:45:56
1830,2532.05,12:46:02
1831,2532.05,12:46:07
1832,2532.05,12:46:12
1833,2532.05,12:46:17
1834,2532.05,12:46:22
1835,2532.05,12:46:28
1836,2532.05,12:46:33
1837,2532.05,12:46:38
1838,2532.05,12:46:43
1839,2532.05,12:46:48
1840,2532.05,12:46:54
1841,2532.05,12:46:59
1842,2532.05,12:47:04
1843,2532.05,12:47:09
1844,2532.05,12:47:14
1845,2532.05,12:47:19
1846,2532.05,12:47:25
1847,2532.05,12:47:30
1848,2532.05,12:47:35
1849,2532.0,12:47:40
1850,2532.0,12:47:45
1851,2532.0,12:47:51
1852,2532.0,12:47:56
1853,2532.0,12:48:01
1854,2532.0,12:48:06
1855,2532.0,12:48:11
1856,2532.0,12:48:17
1857,2532.0,12:48:22
1858,2532.0,12:48:27
1859,2532.0,12:48:32
1860,2532.0,12:48:37
1861,2532.0,12:48:43
1862,2532.0,12:48:48
1863,2532.0,12:48:53
1864,2532.0,12:48:58
1865,2532.0,12:49:03
1866,2532.0,12:49:09
1867,2532.0,12:49:14
1868,2532.0,12:49:19
1869,2532.0,12:49:24
1870,2532.0,12:49:29
1871,2532.0,12:49:35
1872,2532.0,12:49:40
1873,2533.0,12:49:45
1874,2533.0,12:49:50
1875,2533.0,12:49:55
1876,2533.0,12:50:01
1877,2533.0,12:50:06
1878,2533.0,12:50:11
1879,2533.0,12:50:16
1880,2533.0,12:50:21
1881,2533.0,12:50:27
1882,2533.0,12:50:32
1883,2533.0,12:50:37
1884,2533.0,12:50:43
1885,2533.0,12:50:48
1886,2533.0,12:50:53
1887,2533.0,12:50:58
1888,2533.0,12:51:03
1889,2533.0,12:51:09
1890,2533.0,12:51:14
1891,2533.0,12:51:19
1892,2533.0,12:51:24
1893,2533.0,12:51:29
1894,2533.0,12:51:35
1895,2527.0,12:51:40
1896,2533.0,12:51:46
1897,2533.0,12:51:51
1898,2527.0,12:51:56
1899,2527.0,12:52:01
1900,2527.0,12:52:06
1901,2527.0,12:52:12
1902,2527.0,12:52:17
1903,2527.0,12:52:22
1904,2527.0,12:52:27
1905,2527.0,12:52:33
1906,2527.0,12:52:39
1907,2527.0,12:52:44
1908,2526.5,12:52:49
1909,2526.5,12:52:54
1910,2526.5,12:53:00
1911,2526.5,12:53:05
1912,2527.0,12:53:10
1913,2527.0,12:53:15
1914,2527.0,12:53:20
1915,2527.0,12:53:25
1916,2527.0,12:53:31
1917,2526.5,12:53:36
1918,2526.5,12:53:41
1919,2526.5,12:53:46
1920,2526.5,12:53:51
1921,2526.5,12:53:56
1922,2526.5,12:54:02
1923,2526.5,12:54:07
1924,2526.5,12:54:12
1925,2526.5,12:54:17
1926,2526.5,12:54:22
1927,2526.5,12:54:28
1928,2526.5,12:54:33
1929,2526.5,12:54:38
1930,2526.5,12:54:43
1931,2526.5,12:54:48
1932,2526.5,12:54:53
1933,2526.5,12:54:59
1934,2526.5,12:55:04
1935,2526.5,12:55:09
1936,2526.5,12:55:14
1937,2522.95,12:55:19
1938,2522.95,12:55:24
1939,2522.95,12:55:30
1940,2522.95,12:55:35
1941,2522.95,12:55:40
1942,2522.95,12:55:45
1943,2522.95,12:55:50
1944,2522.95,12:55:55
1945,2522.95,12:56:01
1946,2522.95,12:56:06
1947,2522.95,12:56:11
1948,2522.95,12:56:16
1949,2522.95,12:56:21
1950,2522.95,12:56:27
1951,2522.95,12:56:32
1952,2522.95,12:56:37
1953,2522.95,12:56:42
1954,2522.95,12:56:47
1955,2522.95,12:56:52
1956,2522.95,12:56:58
1957,2522.95,12:57:03
1958,2522.95,12:57:08
1959,2522.95,12:57:14
1960,2523.65,12:57:19
1961,2523.65,12:57:24
1962,2523.65,12:57:29
1963,2523.65,12:57:34
1964,2523.65,12:57:40
1965,2523.65,12:57:45
1966,2523.65,12:57:50
1967,2523.65,12:57:55
1968,2523.65,12:58:00
1969,2523.65,12:58:05
1970,2523.65,12:58:11
1971,2523.65,12:58:16
1972,2523.65,12:58:21
1973,2523.65,12:58:26
1974,2523.65,12:58:31
1975,2523.65,12:58:36
1976,2523.65,12:58:42
1977,2523.65,12:58:47
1978,2523.65,12:58:52
1979,2523.65,12:58:57
1980,2523.65,12:59:02
1981,2523.65,12:59:07
1982,2521.25,12:59:13
1983,2521.25,12:59:18
1984,2521.25,12:59:23
1985,2521.25,12:59:28
1986,2521.25,12:59:33
1987,2521.25,12:59:39
1988,2521.25,12:59:44
1989,2521.25,12:59:49
1990,2521.25,12:59:54
1991,2521.25,12:59:59
1992,2521.25,13:00:04
1993,2521.25,13:00:10
1994,2521.25,13:00:15
1995,2521.25,13:00:20
1996,2521.25,13:00:25
1997,2521.25,13:00:30
1998,2521.25,13:00:36
1999,2521.25,13:00:41
2000,2521.25,13:00:46
2001,2521.25,13:00:51
2002,2521.25,13:00:56
2003,2521.25,13:01:02
2004,2515.0,13:01:07
2005,2515.0,13:01:13
2006,2515.0,13:01:18
2007,2515.0,13:01:23
2008,2515.0,13:01:29
2009,2515.0,13:01:34
2010,2515.0,13:01:39
2011,2515.0,13:01:44
2012,2515.0,13:01:49
2013,2515.0,13:01:54
2014,2515.0,13:02:00
2015,2515.0,13:02:05
2016,2515.0,13:02:10
2017,2515.0,13:02:15
2018,2515.0,13:02:21
2019,2515.0,13:02:26
2020,2515.0,13:02:31
2021,2515.0,13:02:36
2022,2515.0,13:02:42
2023,2515.0,13:02:47
2024,2515.0,13:02:52
2025,2515.0,13:02:57
2026,2515.0,13:03:02
2027,2514.95,13:03:07
2028,2514.95,13:03:13
2029,2514.95,13:03:18
2030,2514.95,13:03:23
2031,2514.95,13:03:28
2032,2514.95,13:03:34
2033,2514.95,13:03:39
2034,2514.95,13:03:44
2035,2514.95,13:03:49
2036,2520.8,13:20:37
2037,2531.65,13:34:33
2038,2531.65,13:34:38
2039,2534.3,13:34:43
2040,2534.3,13:34:48
2041,2534.3,13:34:54
2042,2534.3,13:34:59
2043,2534.3,13:35:04
2044,2534.3,13:35:09
2045,2534.3,13:35:14
2046,2534.3,13:35:20
2047,2534.3,13:35:25
2048,2534.3,13:35:30
2049,2534.3,13:35:35
2050,2534.3,13:35:40
2051,2534.3,13:35:46
2052,2534.3,13:35:51
2053,2534.3,13:35:56
2054,2534.3,13:36:01
2055,2534.3,13:36:06
2056,2534.3,13:36:12
2057,2534.3,13:36:17
2058,2534.15,13:36:22
2059,2534.15,13:36:27
2060,2534.15,13:36:33
2061,2534.15,13:36:38
2062,2534.15,13:36:43
2063,2534.15,13:36:48
2064,2534.95,13:36:54
2065,2534.95,13:36:59
2066,2534.95,13:37:04
2067,2534.95,13:37:09
2068,2534.95,13:37:14
2069,2534.95,13:37:20
2070,2534.95,13:37:25
2071,2534.95,13:37:30
2072,2534.95,13:37:36
2073,2534.95,13:37:41
2074,2534.95,13:37:46
2075,2534.95,13:37:51
2076,2534.95,13:37:56
2077,2534.95,13:38:02
2078,2534.95,13:38:07
2079,2534.95,13:38:12
2080,2534.95,13:38:17
2081,2534.95,13:38:22
2082,2534.95,13:38:28
2083,2533.2,13:38:33
2084,2533.2,13:38:38
2085,2533.2,13:38:43
2086,2533.2,13:38:48
2087,2533.2,13:38:54
2088,2533.2,13:38:59
2089,2533.2,13:39:04
2090,2533.2,13:39:09
2091,2533.2,13:39:14
2092,2533.2,13:39:19
2093,2533.2,13:39:25
2094,2533.2,13:39:30
2095,2533.2,13:39:35
2096,2533.2,13:39:40
2097,2533.2,13:39:45
2098,2533.2,13:39:51
2099,2533.2,13:39:56
2100,2533.2,13:40:01
2101,2533.2,13:40:06
2102,2533.2,13:40:11
2103,2533.2,13:40:17
2104,2533.2,13:40:22
2105,2531.3,13:40:27
2106,2531.3,13:40:32
2107,2531.3,13:40:37
2108,2531.3,13:40:43
2109,2531.3,13:40:48
2110,2531.3,13:40:53
2111,2531.3,13:40:58
2112,2531.3,13:41:04
2113,2531.3,13:41:09
2114,2531.3,13:41:14
2115,2531.3,13:41:19
2116,2531.3,13:41:24
2117,2531.3,13:41:30
2118,2531.3,13:41:35
2119,2531.3,13:41:40
2120,2531.3,13:41:45
2121,2531.3,13:41:50
2122,2531.3,13:41:56
2123,2531.3,13:42:01
2124,2531.3,13:42:08
2125,2531.3,13:42:13
2126,2529.7,13:42:18
2127,2529.7,13:42:23
2128,2529.7,13:42:28
2129,2529.7,13:42:34
2130,2529.7,13:42:39
2131,2529.7,13:42:44
2132,2529.7,13:42:49
2133,2529.7,13:42:54
2134,2529.7,13:43:00
2135,2529.7,13:43:05
2136,2529.7,13:43:10
2137,2529.7,13:43:15
2138,2529.7,13:43:21
2139,2529.7,13:43:27
2140,2529.7,13:43:32
2141,2529.7,13:43:37
2142,2529.7,13:43:42
2143,2529.7,13:43:48
2144,2529.7,13:43:53
2145,2527.9,13:43:59
2146,2527.9,13:44:05
2147,2527.9,13:44:10
2148,2527.9,13:44:16
2149,2527.9,13:44:21
2150,2527.9,13:44:26
2151,2527.9,13:44:31
2152,2527.9,13:44:36
2153,2527.9,13:44:42
2154,2527.9,13:44:47
2155,2527.9,13:44:52
2156,2527.9,13:44:57
2157,2527.9,13:45:02
2158,2527.9,13:45:08
2159,2527.9,13:45:13
2160,2527.9,13:45:18
2161,2527.9,13:45:24
2162,2527.9,13:45:30
2163,2527.9,13:45:35
2164,2528.55,13:45:40
2165,2528.55,13:45:46
2166,2527.9,13:45:51
2167,2527.75,13:45:56
2168,2527.75,13:46:01
2169,2527.75,13:46:06
2170,2527.75,13:46:12
2171,2527.75,13:46:18
2172,2527.75,13:46:23
2173,2527.75,13:46:28
2174,2527.75,13:46:33
2175,2527.75,13:46:39
2176,2527.75,13:46:47
2177,2527.75,13:46:52
2178,2527.75,13:46:57
2179,2527.75,13:47:03
2180,2527.75,13:47:08
2181,2527.75,13:47:13
2182,2527.75,13:47:18
2183,2527.75,13:47:23
2184,2527.75,13:47:29
2185,2527.75,13:47:34
2186,2527.75,13:47:39
2187,2527.75,13:47:45
2188,2531.0,13:47:50
2189,2531.0,13:47:55
2190,2531.0,13:48:00
2191,2531.0,13:48:05
2192,2531.0,13:48:10
2193,2531.0,13:48:16
2194,2531.0,13:48:21
2195,2531.0,13:48:26
2196,2531.0,13:48:31
2197,2531.0,13:48:36
2198,2531.0,13:48:42
2199,2531.0,13:48:47
2200,2531.0,13:48:52
2201,2531.0,13:48:57
2202,2531.0,13:49:03
2203,2531.0,13:49:09
2204,2531.0,13:49:14
2205,2531.0,13:49:19
2206,2531.0,13:49:24
2207,2531.0,13:49:30
2208,2531.0,13:49:35
2209,2532.25,13:49:40
2210,2531.7,13:57:01
2211,2531.7,13:57:06
2212,2531.7,13:57:11
2213,2532.8,13:57:17
2214,2532.8,13:57:22
2215,2532.8,13:57:27
2216,2532.8,13:57:32
2217,2532.8,13:57:37
2218,2532.8,13:57:43
2219,2532.8,13:57:48
2220,2532.8,13:57:53
2221,2532.8,13:57:58
2222,2532.8,13:58:03
2223,2532.8,13:58:09
2224,2532.8,13:58:14
2225,2532.8,13:58:19
2226,2532.8,13:58:24
2227,2532.8,13:58:29
2228,2532.8,13:58:35
2229,2532.8,13:58:40
2230,2532.8,13:58:45
2231,2532.8,13:58:50
2232,2532.8,13:58:55
2233,2532.8,13:59:01
2234,2532.8,13:59:06
2235,2532.8,13:59:11
2236,2530.75,13:59:16
2237,2530.75,13:59:21
2238,2530.75,13:59:27
2239,2530.75,13:59:32
2240,2530.75,13:59:37
2241,2530.75,13:59:42
2242,2530.75,13:59:48
2243,2530.75,13:59:54
2244,2530.75,13:59:59
2245,2530.75,14:00:04
2246,2530.75,14:00:10
2247,2530.75,14:00:16
2248,2530.75,14:00:22
2249,2530.75,14:00:27
2250,2530.75,14:00:32
2251,2530.75,14:00:37
2252,2530.75,14:00:43
2253,2530.75,14:00:48
2254,2530.75,14:00:53
2255,2530.75,14:00:58
2256,2530.75,14:01:03
2257,2533.2,14:01:09
2258,2533.2,14:01:14
2259,2533.2,14:01:19
2260,2533.2,14:01:25
2261,2533.2,14:01:30
2262,2533.2,14:01:36
2263,2533.2,14:01:41
2264,2533.2,14:01:46
2265,2533.2,14:01:51
2266,2533.2,14:01:56
2267,2533.2,14:02:02
2268,2533.2,14:02:07
2269,2533.2,14:02:12
2270,2533.2,14:02:17
2271,2533.2,14:02:22
2272,2533.2,14:02:27
2273,2533.2,14:02:33
2274,2533.2,14:02:38
2275,2533.2,14:02:43
2276,2533.2,14:02:48
2277,2533.2,14:02:53
2278,2533.2,14:02:59
2279,2532.0,14:03:04
2280,2532.0,14:03:09
2281,2532.0,14:03:14
2282,2532.0,14:03:20
2283,2532.0,14:03:25
2284,2532.0,14:03:30
2285,2532.0,14:03:35
