PRICE , TIME 
2479.0,10:39:56
2479.0,10:40:01
2479.0,10:40:07
2479.0,10:40:12
2479.0,10:40:17
2479.0,10:40:22
2479.0,10:40:27
2479.0,10:40:33
2479.0,10:40:38
2479.0,10:40:43
2479.0,10:40:48
2479.0,10:40:53
2479.0,10:40:59
2479.0,10:41:04
2479.0,10:41:09
2479.0,10:41:14
2479.0,10:41:20
2479.0,10:41:25
2479.0,10:41:30
2479.0,10:41:35
2479.0,10:41:40
2479.0,10:41:45
2479.0,10:41:51
2479.0,10:41:56
2479.0,10:42:01
2479.0,10:42:06
2479.0,10:42:11
2479.0,10:42:17
2479.0,10:42:22
2479.0,10:42:27
2479.0,10:42:32
2479.0,10:42:37
2479.0,10:42:43
2479.0,10:42:48
2479.0,10:42:53
2479.0,10:42:58
2479.0,10:43:04
2479.0,10:43:09
2479.0,10:43:14
2479.0,10:43:19
2479.0,10:43:24
2479.0,10:43:30
2479.0,10:43:35
2479.0,10:43:40
2479.0,10:43:45
2479.0,10:43:50
2479.0,10:43:56
2479.0,10:44:01
2479.0,10:44:06
2479.0,10:44:11
2479.0,10:44:16
2479.0,10:44:22
2479.0,10:44:27
2479.0,10:44:32
2479.0,10:44:37
2479.0,10:44:42
2479.0,10:44:48
2479.0,10:44:53
2479.0,10:44:58
2479.0,10:45:03
2479.0,10:45:08
2479.0,10:45:14
2479.0,10:45:19
2479.0,10:45:24
2479.0,10:45:29
2479.0,10:45:34
2479.0,10:45:40
2479.0,10:45:45
2479.0,10:45:50
2479.0,10:45:55
2479.0,10:46:00
2479.0,10:46:06
2479.0,10:46:11
2479.0,10:46:16
2479.0,10:46:21
2479.0,10:46:26
2479.0,10:46:32
2479.0,10:46:37
2479.0,10:46:42
2479.0,10:46:47
2479.0,10:46:52
2479.0,10:46:58
2479.0,10:47:03
2479.0,10:47:08
2479.0,10:47:13
2479.0,10:47:19
2479.0,10:47:24
2479.0,10:47:29
2479.0,10:47:34
2479.0,10:47:39
2479.0,10:47:45
2479.0,10:47:50
2479.0,10:47:55
2479.0,10:48:00
2479.0,10:48:05
2479.0,10:48:11
2479.0,10:48:16
2479.0,10:48:21
2479.0,10:48:26
2479.0,10:48:31
2479.0,10:48:37
2479.0,10:48:42
2479.0,10:48:47
2479.0,10:48:52
2479.0,10:48:57
2479.0,10:49:03
2479.0,10:49:08
2479.0,10:49:13
2479.0,10:49:18
2479.0,10:49:23
2479.0,10:49:29
2479.0,10:49:34
2479.0,10:49:40
2479.0,10:49:45
2479.0,10:49:51
2479.0,10:49:56
2479.0,10:50:01
2479.0,10:50:06
2479.0,10:50:11
2479.0,10:50:17
2479.0,10:50:22
2479.0,10:50:27
2479.0,10:50:32
2479.0,10:50:37
2479.0,10:50:42
